"RCS","CGI_LITHOLOGY_URI","CGI_LITHOLOGY_LABEL","INSP_LITHOLOGY_URI","INSP_LITHOLOGY_LABEL"
BAOM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
BAR,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
OLBA,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
HSSL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,metamorphic rock
HSSL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/slate,slate
SLAS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/siltstone,siltstone
SLAS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/slate,slate
BCLAVA,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
SIMS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/siltstone,siltstone
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
LMAR,,,http://inspire.ec.europa.eu/codelist/LithologyValue/limestone,limestone
LMAR,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
LMST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/limestone,limestone
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
CONG,,,http://inspire.ec.europa.eu/codelist/LithologyValue/conglomerate,conglomerate
SDSL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
SDSL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/siltstone,siltstone
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
TUAG,,,http://inspire.ec.europa.eu/codelist/LithologyValue/tuffBrecciaAgglomerateOrPyroclasticBreccia,"tuff-breccia, agglomerate, or pyroclastic breccia"
TUAG,,,http://inspire.ec.europa.eu/codelist/LithologyValue/ashTuffLapillistoneAndLapilliTuff,"ash tuff, lapillistone, and lapilli tuff"
BALVPW,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
PESST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
GWMD,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
GWMD,,,http://inspire.ec.europa.eu/codelist/LithologyValue/wacke,wacke
TRBB,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
TRBB,,,http://inspire.ec.europa.eu/codelist/LithologyValue/trachyticRock,trachytic rock
TUAG,,,http://inspire.ec.europa.eu/codelist/LithologyValue/tuffBrecciaAgglomerateOrPyroclasticBreccia,"tuff-breccia, agglomerate, or pyroclastic breccia"
TUAG,,,http://inspire.ec.europa.eu/codelist/LithologyValue/ashTuffLapillistoneAndLapilliTuff,"ash tuff, lapillistone, and lapilli tuff"
SDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
SDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
LMST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/limestone,limestone
LSSM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/limestone,limestone
LSSM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
LMST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/limestone,limestone
GBR,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gabbroicRock,gabbroic rock
BA,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
CMBB,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
CMBB,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basanite,basanite
PESST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
MDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
SDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
BRSS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/breccia,breccia
BRSS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
CZS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/clay,clay
CZS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sand,sand
CZS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/silt,silt
HSSD,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
HSSD,,,http://inspire.ec.europa.eu/codelist/LithologyValue/slate,slate
MDSI,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
MDSI,,,http://inspire.ec.europa.eu/codelist/LithologyValue/siltstone,siltstone
S,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sand,sand
XCS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/clay,clay
XCS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sand,sand
XCZ,,,http://inspire.ec.europa.eu/codelist/LithologyValue/clay,clay
LMPY,,,http://inspire.ec.europa.eu/codelist/LithologyValue/exoticAlkalineRock,exotic alkaline rock
GMGD,,,http://inspire.ec.europa.eu/codelist/LithologyValue/diorite,diorite
GMGD,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gabbro,gabbro
LMPY,,,http://inspire.ec.europa.eu/codelist/LithologyValue/exoticAlkalineRock,exotic alkaline rock
MAFI,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basicIgneousRock,basic igneous rock
MCGB,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gabbro,gabbro
MCGBP,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gabbro,gabbro
MCOLGB,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gabbro,gabbro
MCQGB,,,http://inspire.ec.europa.eu/codelist/LithologyValue/quartzGabbro,quartz gabbro
MFIR,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basicIgneousRock,basic igneous rock
MGB,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,metamorphic rock
OPXGB,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gabbro,gabbro
PCT,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
PEG,,,http://inspire.ec.europa.eu/codelist/LithologyValue/pegmatite,pegmatite
PYRR,,,http://inspire.ec.europa.eu/codelist/LithologyValue/pyroclasticRock,pyroclastic rock
SEPITE,,,http://inspire.ec.europa.eu/codelist/LithologyValue/serpentinite,serpentinite
VCBR,,,http://inspire.ec.europa.eu/codelist/LithologyValue/pyroclasticRock,pyroclastic rock
AGG,,,http://inspire.ec.europa.eu/codelist/LithologyValue/tuffBrecciaAgglomerateOrPyroclasticBreccia,"tuff-breccia, agglomerate, or pyroclastic breccia"
AND,,,http://inspire.ec.europa.eu/codelist/LithologyValue/andesite,andesite
BA,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
DI,,,http://inspire.ec.europa.eu/codelist/LithologyValue/diorite,diorite
DIGB,,,http://inspire.ec.europa.eu/codelist/LithologyValue/diorite,diorite
DIGB,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gabbro,gabbro
FELPB,,,http://inspire.ec.europa.eu/codelist/LithologyValue/acidicIgneousRock,acidic igneous rock
FELS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/acidicIgneousRock,acidic igneous rock
GB,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gabbro,gabbro
GD,,,http://inspire.ec.europa.eu/codelist/LithologyValue/granodiorite,granodiorite
XSV,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sand,sand
SDSM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
SDSM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/siltstone,siltstone
TUF,,,http://inspire.ec.europa.eu/codelist/LithologyValue/ashTuffLapillistoneAndLapilliTuff,"ash tuff, lapillistone, and lapilli tuff"
RY,,,http://inspire.ec.europa.eu/codelist/LithologyValue/rhyolite,rhyolite
SDSM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
SDSM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
SDSM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/siltstone,siltstone
SDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
SRLV,,,http://inspire.ec.europa.eu/codelist/LithologyValue/fineGrainedIgneousRock,fine grained igneous rock
SRLV,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sedimentaryRock,sedimentary rock
TUF,,,http://inspire.ec.europa.eu/codelist/LithologyValue/ashTuffLapillistoneAndLapilliTuff,"ash tuff, lapillistone, and lapilli tuff"
VLSS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/pyroclasticRock,pyroclastic rock
GD,,,http://inspire.ec.europa.eu/codelist/LithologyValue/granodiorite,granodiorite
LMAR,,,http://inspire.ec.europa.eu/codelist/LithologyValue/limestone,limestone
LMAR,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
QDI,,,http://inspire.ec.europa.eu/codelist/LithologyValue/quartzDiorite,quartz diorite
LMST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/limestone,limestone
DA,,,http://inspire.ec.europa.eu/codelist/LithologyValue/dacite,dacite
PPGN,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,psammite
SPSCH,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,semipelite
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
SDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
BA,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
SDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
SDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
CONG,,,http://inspire.ec.europa.eu/codelist/LithologyValue/conglomerate,conglomerate
SDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
SDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
LSMD,,,http://inspire.ec.europa.eu/codelist/LithologyValue/limestone,limestone
LSMD,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
XCZS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/clay,clay
XCZS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sand,sand
XCZS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/silt,silt
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
LSSM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
LSSM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/siltstone,siltstone
LSMD,,,http://inspire.ec.europa.eu/codelist/LithologyValue/limestone,limestone
LSMD,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
MDLM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/limestone,limestone
MDLM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
MSDM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,metamorphic rock
MDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
LMST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/limestone,limestone
ARSD,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
ARSD,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
SDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
LMST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/limestone,limestone
LMST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/limestone,limestone
HBDI,,,http://inspire.ec.europa.eu/codelist/LithologyValue/diorite,diorite
MDSA,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
MDSA,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
BA,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
BAOM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
BAPOCM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
BAR,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
TR,,,http://inspire.ec.europa.eu/codelist/LithologyValue/trachyte,trachyte
BAR,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
GN,,,http://inspire.ec.europa.eu/codelist/LithologyValue/granite,granite
MCGB,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gabbro,gabbro
SEPITE,,,http://inspire.ec.europa.eu/codelist/LithologyValue/serpentinite,serpentinite
BA,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
MCGB,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gabbro,gabbro
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
BAMG,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
BAMG,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gabbro,gabbro
LMPY,,,http://inspire.ec.europa.eu/codelist/LithologyValue/exoticAlkalineRock,exotic alkaline rock
MCGB,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gabbro,gabbro
MCQGB,,,http://inspire.ec.europa.eu/codelist/LithologyValue/quartzGabbro,quartz gabbro
LMPY,,,http://inspire.ec.europa.eu/codelist/LithologyValue/exoticAlkalineRock,exotic alkaline rock
MCGDP,,,http://inspire.ec.europa.eu/codelist/LithologyValue/granodiorite,granodiorite
VQ,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metasomaticRock,metasomatic rock
PESP,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,pelite
PSAMG,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,psammite
PSAMM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,psammite
QZITE,,,http://inspire.ec.europa.eu/codelist/LithologyValue/quartzite,quartzite
SEMPEL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,semipelite
SPMM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,semipelite
SEMPEL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,semipelite
MHLM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
MHLM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
PEL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,pelite
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
MLMST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,metamorphic rock
SED,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sediment,sediment
UKNOWN,,,/N,unknown
V,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gravelSizeSediment,gravel size sediment
XSV,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sand,sand
XSV,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gravelSizeSediment,gravel size sediment
XVSZC,,,http://inspire.ec.europa.eu/codelist/LithologyValue/clay,clay
XVSZC,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sand,sand
XVSZC,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gravelSizeSediment,gravel size sediment
XVSZC,,,http://inspire.ec.europa.eu/codelist/LithologyValue/silt,silt
UKNOWN,,,/N,unknown
SDBR,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
SDBR,,,http://inspire.ec.europa.eu/codelist/LithologyValue/breccia,breccia
MDSS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
MDSS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
MDSS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/siltstone,siltstone
SDMDCB,,,http://inspire.ec.europa.eu/codelist/LithologyValue/breccia,breccia
SDMDCB,,,http://inspire.ec.europa.eu/codelist/LithologyValue/conglomerate,conglomerate
SDMDCB,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
SDMDCB,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
SDSL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
SDSL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/siltstone,siltstone
SLST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/siltstone,siltstone
SIMS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
SIMS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
SIMS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/siltstone,siltstone
STMD,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
STMD,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
CONG,,,http://inspire.ec.europa.eu/codelist/LithologyValue/conglomerate,conglomerate
SDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
XSV,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sand,sand
XSV,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gravelSizeSediment,gravel size sediment
XSV,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sand,sand
XSV,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gravelSizeSediment,gravel size sediment
XSV,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sand,sand
FELS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/acidicIgneousRock,acidic igneous rock
FTUFF,,,http://inspire.ec.europa.eu/codelist/LithologyValue/ashTuffLapillistoneAndLapilliTuff,"ash tuff, lapillistone, and lapilli tuff"
HY,,,http://inspire.ec.europa.eu/codelist/LithologyValue/fragmentalIgneousRock,fragmental igneous rock
LMST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/limestone,limestone
MFTUF,,,http://inspire.ec.europa.eu/codelist/LithologyValue/ashTuffLapillistoneAndLapilliTuff,"ash tuff, lapillistone, and lapilli tuff"
SDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
BATUF,,,http://inspire.ec.europa.eu/codelist/LithologyValue/ashTuffLapillistoneAndLapilliTuff,"ash tuff, lapillistone, and lapilli tuff"
BCLAVA,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
SLHO,,,http://inspire.ec.europa.eu/codelist/LithologyValue/slate,slate
SLTE,,,http://inspire.ec.europa.eu/codelist/LithologyValue/slate,slate
XVSZC,,,http://inspire.ec.europa.eu/codelist/LithologyValue/clay,clay
XVSZC,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sand,sand
XVSZC,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gravelSizeSediment,gravel size sediment
XVSZC,,,http://inspire.ec.europa.eu/codelist/LithologyValue/silt,silt
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
XCV,,,http://inspire.ec.europa.eu/codelist/LithologyValue/clay,clay
XCV,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gravelSizeSediment,gravel size sediment
LMST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/limestone,limestone
PESST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
SDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
MDSS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
MDSS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
